17:46:44,851 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:46:44,862 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Utils.JedisUtils" has no MetaData or annotations.
17:46:44,871 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Utils.JDOCRUD" has no MetaData or annotations.
17:46:44,879 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.DAO.PersonDao" has no MetaData or annotations.
17:46:44,900 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Controller.PersonController" has no MetaData or annotations.
17:46:44,907 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Utils.JDOUtils" has no MetaData or annotations.
17:46:44,936 (main) ERROR [DataNucleus.MetaData] - Found Meta-Data for class com.zhang.Model.Movie but this class is not enhanced!! Please enhance the class before running DataNucleus.
org.datanucleus.exceptions.NucleusUserException: Found Meta-Data for class com.zhang.Model.Movie but this class is not enhanced!! Please enhance the class before running DataNucleus.
	at org.datanucleus.metadata.MetaDataManager.initialiseClassMetaData(MetaDataManager.java:2393)
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaData(MetaDataManager.java:2344)
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaDataForUse(MetaDataManager.java:982)
	at org.datanucleus.metadata.MetaDataManager.loadClasses(MetaDataManager.java:496)
	at org.datanucleus.store.schema.SchemaTool.getFileMetaDataForInput(SchemaTool.java:725)
	at org.datanucleus.store.schema.SchemaTool.main(SchemaTool.java:281)

17:46:44,938 (main) ERROR [DataNucleus.SchemaTool] - An error was encountered reading the specified input files. Please consult the log for details. The following may help : Errors were encountered when initialising the specified MetaData. See the nested exceptions for details
Errors were encountered when initialising the specified MetaData. See the nested exceptions for details
org.datanucleus.exceptions.NucleusUserException: Errors were encountered when initialising the specified MetaData. See the nested exceptions for details
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaDataForUse(MetaDataManager.java:993)
	at org.datanucleus.metadata.MetaDataManager.loadClasses(MetaDataManager.java:496)
	at org.datanucleus.store.schema.SchemaTool.getFileMetaDataForInput(SchemaTool.java:725)
	at org.datanucleus.store.schema.SchemaTool.main(SchemaTool.java:281)
Caused by: org.datanucleus.exceptions.NucleusUserException: Found Meta-Data for class com.zhang.Model.Movie but this class is not enhanced!! Please enhance the class before running DataNucleus.
	at org.datanucleus.metadata.MetaDataManager.initialiseClassMetaData(MetaDataManager.java:2393)
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaData(MetaDataManager.java:2344)
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaDataForUse(MetaDataManager.java:982)
	... 3 more
Nested Throwables StackTrace:
Found Meta-Data for class com.zhang.Model.Movie but this class is not enhanced!! Please enhance the class before running DataNucleus.
org.datanucleus.exceptions.NucleusUserException: Found Meta-Data for class com.zhang.Model.Movie but this class is not enhanced!! Please enhance the class before running DataNucleus.
	at org.datanucleus.metadata.MetaDataManager.initialiseClassMetaData(MetaDataManager.java:2393)
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaData(MetaDataManager.java:2344)
	at org.datanucleus.metadata.MetaDataManager.initialiseFileMetaDataForUse(MetaDataManager.java:982)
	at org.datanucleus.metadata.MetaDataManager.loadClasses(MetaDataManager.java:496)
	at org.datanucleus.store.schema.SchemaTool.getFileMetaDataForInput(SchemaTool.java:725)
	at org.datanucleus.store.schema.SchemaTool.main(SchemaTool.java:281)
17:47:10,179 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:10,896 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:10,989 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:11,123 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:11,174 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:11,209 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:11,321 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:11,382 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\J2ME\zhang\target\classes\com\zhang\Model\Movie.class" with enhanced definition
17:47:11,384 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 2 classes. Timings : input=328 ms, enhance=146 ms, total=474 ms. Consult the log for full details
17:47:11,850 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:11,929 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:12,039 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:12,130 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:12,257 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:12,261 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Movie" is already enhanced.
17:47:12,261 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 2 classes. Timings : input=307 ms, enhance=96 ms, total=403 ms. Consult the log for full details
17:47:13,245 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:14,066 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:14,174 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:14,312 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:14,388 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:14,412 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:14,522 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:14,524 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Movie" is already enhanced.
17:47:14,525 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 2 classes. Timings : input=358 ms, enhance=87 ms, total=445 ms. Consult the log for full details
17:47:14,985 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:15,035 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:15,147 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:15,223 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:15,312 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:15,315 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Movie" is already enhanced.
17:47:15,315 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 2 classes. Timings : input=250 ms, enhance=73 ms, total=323 ms. Consult the log for full details
17:47:19,935 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:20,743 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:20,828 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:20,982 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:21,056 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:21,064 (main) ERROR [DataNucleus.Enhancer] - DataNucleus Enhancer completed with an error. Please review the enhancer log for full details. Some classes may have been enhanced but some caused errors
Errors were encountered when loading the MetaData for the persistence-unit "zhang". See the nested exceptions for details
org.datanucleus.exceptions.NucleusUserException: Errors were encountered when loading the MetaData for the persistence-unit "zhang". See the nested exceptions for details
	at org.datanucleus.metadata.MetaDataManager.loadPersistenceUnit(MetaDataManager.java:874)
	at org.datanucleus.enhancer.DataNucleusEnhancer.getFileMetadataForInput(DataNucleusEnhancer.java:842)
	at org.datanucleus.enhancer.DataNucleusEnhancer.enhance(DataNucleusEnhancer.java:574)
	at org.datanucleus.enhancer.DataNucleusEnhancer.main(DataNucleusEnhancer.java:1358)
Caused by: org.datanucleus.exceptions.ClassNotResolvedException: Class "com.zhang.Model.Order" was not found in the CLASSPATH. Please check your specification and your CLASSPATH.
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:247)
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:412)
	at org.datanucleus.metadata.MetaDataManager.loadPersistenceUnit(MetaDataManager.java:854)
	... 3 more
Nested Throwables StackTrace:
Class "com.zhang.Model.Order" was not found in the CLASSPATH. Please check your specification and your CLASSPATH.
org.datanucleus.exceptions.ClassNotResolvedException: Class "com.zhang.Model.Order" was not found in the CLASSPATH. Please check your specification and your CLASSPATH.
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:247)
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:412)
	at org.datanucleus.metadata.MetaDataManager.loadPersistenceUnit(MetaDataManager.java:854)
	at org.datanucleus.enhancer.DataNucleusEnhancer.getFileMetadataForInput(DataNucleusEnhancer.java:842)
	at org.datanucleus.enhancer.DataNucleusEnhancer.enhance(DataNucleusEnhancer.java:574)
	at org.datanucleus.enhancer.DataNucleusEnhancer.main(DataNucleusEnhancer.java:1358)
17:47:21,121 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:21,718 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:21,777 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:21,900 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:21,967 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:21,977 (main) ERROR [DataNucleus.Enhancer] - DataNucleus Enhancer completed with an error. Please review the enhancer log for full details. Some classes may have been enhanced but some caused errors
Errors were encountered when loading the MetaData for the persistence-unit "zhang". See the nested exceptions for details
org.datanucleus.exceptions.NucleusUserException: Errors were encountered when loading the MetaData for the persistence-unit "zhang". See the nested exceptions for details
	at org.datanucleus.metadata.MetaDataManager.loadPersistenceUnit(MetaDataManager.java:874)
	at org.datanucleus.enhancer.DataNucleusEnhancer.getFileMetadataForInput(DataNucleusEnhancer.java:842)
	at org.datanucleus.enhancer.DataNucleusEnhancer.enhance(DataNucleusEnhancer.java:574)
	at org.datanucleus.enhancer.DataNucleusEnhancer.main(DataNucleusEnhancer.java:1358)
Caused by: org.datanucleus.exceptions.ClassNotResolvedException: Class "com.zhang.Model.Order" was not found in the CLASSPATH. Please check your specification and your CLASSPATH.
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:247)
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:412)
	at org.datanucleus.metadata.MetaDataManager.loadPersistenceUnit(MetaDataManager.java:854)
	... 3 more
Nested Throwables StackTrace:
Class "com.zhang.Model.Order" was not found in the CLASSPATH. Please check your specification and your CLASSPATH.
org.datanucleus.exceptions.ClassNotResolvedException: Class "com.zhang.Model.Order" was not found in the CLASSPATH. Please check your specification and your CLASSPATH.
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:247)
	at org.datanucleus.JDOClassLoaderResolver.classForName(JDOClassLoaderResolver.java:412)
	at org.datanucleus.metadata.MetaDataManager.loadPersistenceUnit(MetaDataManager.java:854)
	at org.datanucleus.enhancer.DataNucleusEnhancer.getFileMetadataForInput(DataNucleusEnhancer.java:842)
	at org.datanucleus.enhancer.DataNucleusEnhancer.enhance(DataNucleusEnhancer.java:574)
	at org.datanucleus.enhancer.DataNucleusEnhancer.main(DataNucleusEnhancer.java:1358)
17:47:24,615 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:25,338 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:25,406 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:25,550 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Order" has been specified with JDO annotations so using those.
17:47:25,628 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:25,643 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:25,806 (main) INFO  [DataNucleus.Enhancer] - Writing class file "D:\J2ME\zhang\target\classes\com\zhang\Model\Order.class" with enhanced definition
17:47:25,810 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:25,812 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Movie" is already enhanced.
17:47:25,812 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 3 classes. Timings : input=327 ms, enhance=139 ms, total=466 ms. Consult the log for full details
17:47:27,130 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:27,755 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:27,817 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:27,955 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Order" has been specified with JDO annotations so using those.
17:47:28,052 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:28,058 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:28,168 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Order" is already enhanced.
17:47:28,171 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:28,174 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Movie" is already enhanced.
17:47:28,174 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 3 classes. Timings : input=317 ms, enhance=92 ms, total=409 ms. Consult the log for full details
17:47:31,890 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer : Using ClassEnhancer "ASM" for API "JDO"
17:47:32,443 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.0.0.m4) : Enhancement of classes
17:47:32,497 (main) INFO  [DataNucleus.MetaData] - Not found any metadata mapping files for resource name META-INF/orm.xml in CLASSPATH
17:47:32,611 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Order" has been specified with JDO annotations so using those.
17:47:32,697 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Person" has been specified with JDO annotations so using those.
17:47:32,703 (main) INFO  [DataNucleus.MetaData] - Class "com.zhang.Model.Movie" has been specified with JDO annotations so using those.
17:47:32,796 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Order" is already enhanced.
17:47:32,798 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Person" is already enhanced.
17:47:32,801 (main) INFO  [DataNucleus.Enhancer] - Class "com.zhang.Model.Movie" is already enhanced.
17:47:32,801 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 3 classes. Timings : input=271 ms, enhance=79 ms, total=350 ms. Consult the log for full details
17:47:41,445 (main) INFO  [DataNucleus.SchemaTool] - DataNucleus SchemaTool : Creation of the schema
17:47:41,446 (main) INFO  [DataNucleus.SchemaTool] - DataNucleus SchemaTool : Classpath
17:47:41,448 (main) INFO  [DataNucleus.SchemaTool] - >>  D:\J2ME\zhang\target\classes
17:47:41,448 (main) INFO  [DataNucleus.SchemaTool] - >>  D:\J2ME\zhang\target\test-classes
17:47:41,448 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\jdo\jdo-api\3.1-rc1\jdo-api-3.1-rc1.jar
17:47:41,448 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\transaction\transaction-api\1.1\transaction-api-1.1.jar
17:47:41,448 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\mysql\mysql-connector-java\5.1.18\mysql-connector-java-5.1.18.jar
17:47:41,448 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\junit\junit\4.4\junit-4.4.jar
17:47:41,449 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-core\3.0.0-m4\datanucleus-core-3.0.0-m4.jar
17:47:41,449 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-enhancer\3.0.0-m4\datanucleus-enhancer-3.0.0-m4.jar
17:47:41,449 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\asm\asm\3.3.1\asm-3.3.1.jar
17:47:41,449 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-api-jdo\3.0.0-m4\datanucleus-api-jdo-3.0.0-m4.jar
17:47:41,449 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-jdo-query\3.0.0-m2\datanucleus-jdo-query-3.0.0-m2.jar
17:47:41,449 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-cache\3.0.0-m2\datanucleus-cache-3.0.0-m2.jar
17:47:41,450 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-rdbms\3.0.0-m4\datanucleus-rdbms-3.0.0-m4.jar
17:47:41,450 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\datanucleus\datanucleus-management\1.0.2\datanucleus-management-1.0.2.jar
17:47:41,450 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\management\jmx\1.2.1\jmx-1.2.1.jar
17:47:41,450 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\redis\clients\jedis\2.8.0\jedis-2.8.0.jar
17:47:41,450 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\apache\commons\commons-pool2\2.3\commons-pool2-2.3.jar
17:47:41,450 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\data\spring-data-redis\1.6.2.RELEASE\spring-data-redis-1.6.2.RELEASE.jar
17:47:41,451 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-context\4.1.9.RELEASE\spring-context-4.1.9.RELEASE.jar
17:47:41,451 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-tx\4.1.9.RELEASE\spring-tx-4.1.9.RELEASE.jar
17:47:41,451 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-context-support\4.1.9.RELEASE\spring-context-support-4.1.9.RELEASE.jar
17:47:41,451 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-aop\4.1.9.RELEASE\spring-aop-4.1.9.RELEASE.jar
17:47:41,451 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\aopalliance\aopalliance\1.0\aopalliance-1.0.jar
17:47:41,451 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-core\4.1.9.RELEASE\spring-core-4.1.9.RELEASE.jar
17:47:41,452 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\slf4j\slf4j-api\1.7.12\slf4j-api-1.7.12.jar
17:47:41,452 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\mail\mail\1.4.7\mail-1.4.7.jar
17:47:41,452 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\activation\activation\1.1\activation-1.1.jar
17:47:41,452 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-webmvc\4.1.6.RELEASE\spring-webmvc-4.1.6.RELEASE.jar
17:47:41,452 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-expression\4.1.6.RELEASE\spring-expression-4.1.6.RELEASE.jar
17:47:41,452 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-web\4.1.6.RELEASE\spring-web-4.1.6.RELEASE.jar
17:47:41,453 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\springframework\spring-beans\4.1.6.RELEASE\spring-beans-4.1.6.RELEASE.jar
17:47:41,453 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\servlet\javax.servlet-api\3.1.0\javax.servlet-api-3.1.0.jar
17:47:41,453 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\servlet\jsp\jstl\jstl-api\1.2\jstl-api-1.2.jar
17:47:41,453 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\servlet\servlet-api\2.5\servlet-api-2.5.jar
17:47:41,454 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\javax\servlet\jsp\jsp-api\2.1\jsp-api-2.1.jar
17:47:41,454 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\jstl\jstl\1.2\jstl-1.2.jar
17:47:41,454 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\org\json\json\20160810\json-20160810.jar
17:47:41,454 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\commons-logging\commons-logging\1.1.3\commons-logging-1.1.3.jar
17:47:41,455 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Users\Administrator\.m2\repository\log4j\log4j\1.2.9\log4j-1.2.9.jar
17:47:41,455 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\annotations-api.jar
17:47:41,455 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\catalina-ant.jar
17:47:41,455 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\catalina-ha.jar
17:47:41,455 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\catalina-tribes.jar
17:47:41,456 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\catalina.jar
17:47:41,456 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\ecj-4.4.2.jar
17:47:41,456 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\el-api.jar
17:47:41,456 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\jasper-el.jar
17:47:41,456 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\jasper.jar
17:47:41,457 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\jsp-api.jar
17:47:41,457 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\servlet-api.jar
17:47:41,457 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-api.jar
17:47:41,457 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-coyote.jar
17:47:41,457 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-dbcp.jar
17:47:41,458 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-i18n-es.jar
17:47:41,458 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-i18n-fr.jar
17:47:41,458 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-i18n-ja.jar
17:47:41,458 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-jdbc.jar
17:47:41,458 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat-util.jar
17:47:41,459 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\tomcat7-websocket.jar
17:47:41,459 (main) INFO  [DataNucleus.SchemaTool] - >>  C:\Program Files\Apache Software Foundation\Tomcat 7.0\lib\websocket-api.jar
17:47:42,894 (main) INFO  [DataNucleus.Datastore.Schema] - Creating table `DELETEME1481968062869`
17:47:42,935 (main) INFO  [DataNucleus.Datastore.Schema] - Schema Name could not be determined for this datastore
17:47:42,936 (main) INFO  [DataNucleus.Datastore.Schema] - Dropping table `DELETEME1481968062869`
17:47:42,942 (main) INFO  [DataNucleus.Datastore.Schema] - Initialising Catalog "test", Schema "" using "None" auto-start option
17:47:42,942 (main) INFO  [DataNucleus.Datastore.Schema] - Catalog "test", Schema "" initialised - managing 0 classes
17:47:42,945 (main) INFO  [DataNucleus.Persistence] - ================= Persistence Configuration ===============
17:47:42,945 (main) INFO  [DataNucleus.Persistence] - DataNucleus Persistence Factory - Vendor: "DataNucleus"  Version: "3.0.0.m4"
17:47:42,945 (main) INFO  [DataNucleus.Persistence] - DataNucleus Persistence Factory initialised for datastore URL="jdbc:mysql://127.0.0.1:3306/test?useServerPrepStmts=false" driver="com.mysql.jdbc.Driver" userName="root"
17:47:42,945 (main) INFO  [DataNucleus.Persistence] - ===========================================================
17:47:42,958 (main) INFO  [DataNucleus.MetaData] - Registering listener for metadata initialisation
